Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
NHN,240,0.02405087083814893,0.031259920247199736,241.7301718581722,153.0
서울가스,238,0.014724928117573218,0.017740992142546007,238.71782323794352,154.0
HDC,234,0.012152950353731828,0.017356095615151723,235.21753599117224,155.0
SK바이오팜,228,0.016740679868272258,0.02108367337104243,228.99020251863158,156.0
현대그린푸드,222,0.0166982602405903,0.02543637422633773,223.93986130483592,157.0
만도,222,0.01737014587519048,0.02177168681035135,222.9771420876057,158.0
동원F&B,210,0.01974219926639678,0.03441180856364469,213.08061795242205,159.0
삼성화재,210,0.02052034291325315,0.02654913140035676,211.26604558229175,160.0
오리온,198,0.022225194308460504,0.0332868907182521,200.19021588913873,161.0
코스맥스,192,0.018791380321034296,0.06013867763613164,199.9386810844987,162.0
셀트리온,192,0.01955776299480087,0.03193767370070138,194.37694285553292,163.0
HDC현대산업개발,192,0.011951641908504956,0.019854096087207014,193.51727120231078,164.0
강원랜드,186,0.04419213153551699,0.056171491870688484,188.22816102234188,165.0
LX홀딩스,186,0.02877989805201009,0.038891962447404387,187.88084397754332,166.0
한진중공업,186,0.024338669365556044,0.025047611375663182,186.13186321387994,167.0
금호타이어,180,0.02598591050054999,0.039673801598144126,182.46382039756696,168.0
오뚜기,180,0.018951152261581346,0.023751644357320724,180.8640885772331,169.0
크래프톤,174,0.010592321455588695,0.0179799503147383,175.28544742149205,170.0
한섬,168,0.020396638172124365,0.04579630686120765,172.26714433976602,171.0
현대홈쇼핑,168,0.028940680393363487,0.04059140324795967,169.95732143957215,172.0
태광산업,162,0.01578642924837669,0.03162222498134273,164.5653989087405,173.0
휴켐스,162,0.015780623102341195,0.02260152832735285,163.1049866464519,174.0
삼양식품,162,0.01337629956754688,0.018725614811958394,162.86658906959465,175.0
KCC,150,0.023621250279255903,0.028635943542513413,150.75220398948863,176.0
현대해상,142,0.018429267388033983,0.023356243724083656,142.69963063971906,177.0
삼양홀딩스,138,0.02112520501251817,0.049747670055286554,141.94990017590206,178.0
한일현대시멘트,141,0.014004181687689294,0.019914654472549274,141.83337666266527,179.0
한국앤컴퍼니,138,0.023031319014409,0.029948429160446665,138.9545612001532,180.0
넷마블,132,0.022220983169640603,0.02684076752810628,132.60981153531748,181.0
NICE,125,0.012469446144251358,0.017628822261843723,125.64492201469903,182.0
DB손해보험,120,0.0246164212935309,0.028370450593709642,120.45048351602145,183.0
에스디바이오센서,120,0.019836189986520272,0.02351285363546087,120.44119963787288,184.0
더존비즈온,114,0.01307620972037928,0.02427998426361464,115.27723029792884,185.0
롯데렌탈,108,0.020558557475537437,0.040455639944004966,110.14888490659449,186.0
종근당,108,0.02914784678278262,0.04516645354516409,109.73000953033721,187.0
유한양행,108,0.0289152025307257,0.042144189574857056,109.42873060076619,188.0
고려제강,108,0.015060088485122743,0.01767753098561003,108.28268379005262,189.0
하나투어,108,0.02260271274467188,0.02484197383467268,108.2418401977201,190.0
LS ELECTRIC,102,0.015720994190311467,0.040229988945114765,104.49991746498995,191.0
신세계인터내셔날,96,0.03434149928504492,0.045117838001396064,97.03452851676971,192.0
대웅,90,0.04161776154513511,0.07612245382621857,93.10542230529751,193.0
