Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
크래프톤,450,0.013480262992732313,0.017136249701594154,451.64519401898787,166.0
하이브,426,0.016171652352189432,0.024280053540043284,429.45417890602573,167.0
삼성전기,420,0.014469550296073391,0.017253710966483995,421.16934748157246,168.0
금호타이어,414,0.019169397184358675,0.023289607532675644,415.7057670842032,169.0
동아쏘시오홀딩스,414,0.027643177212673807,0.031178973539707156,415.46381967939175,170.0
팬오션,408,0.009485545831372105,0.016715043756275163,410.9496351533604,171.0
현대위아,402,0.00902941520495951,0.01498881166192095,404.39567737569854,172.0
동원시스템즈,390,0.016433955327827467,0.024251125776841267,393.0486964751154,173.0
KG동부제철,366,0.017539373544368023,0.022229823625368746,367.71670472964627,174.0
NHN,360,0.016952579466905798,0.0238997784235913,362.5009916244068,175.0
동아에스티,348,0.02459104898629131,0.05905273492700437,359.99266670736813,176.0
SK바이오팜,354,0.014411101625882525,0.018434083256372573,355.42413549719345,177.0
한미사이언스,336,0.013936479227224423,0.022655042299337142,338.9294371922299,178.0
경동나비엔,330,0.020815166109018436,0.03195293634520792,333.6754641779425,179.0
넥센타이어,312,0.010245407067197268,0.015951010156977165,313.78014816401134,180.0
코스맥스,306,0.013812363499418102,0.023806934524090058,309.05833873354965,181.0
삼성화재,300,0.020891209949078914,0.0286083493682182,302.3151418257418,182.0
두산밥캣,300,0.021040975443725043,0.025672856081966088,301.3895641914723,183.0
LIG넥스원,297,0.012263243183007493,0.013980156355798787,297.509923212319,184.0
삼양사,294,0.012765687611284583,0.021586274636810777,296.59325258550473,185.0
넷마블,294,0.013869389727965638,0.019118227345723635,295.54315825962084,186.0
풍산,287,0.014086433421984531,0.019629506157648854,288.59086187513566,187.0
동원산업,282,0.023666780779411055,0.03309241594673552,284.6580291171855,188.0
유한양행,272,0.018922559091499123,0.029806250606373482,274.96036409204584,189.0
DGB금융지주,272,0.010826812403784804,0.016290032703805076,273.4859959216055,190.0
한전KPS,270,0.01255634185928789,0.015913024310796924,270.90630426190745,191.0
한온시스템,264,0.020031984728388103,0.030940192688822442,266.87976690155466,192.0
애경산업,264,0.018283275829095565,0.023619732069778167,265.4088244475402,193.0
고려아연,252,0.018389449363948516,0.029779584867734646,254.87031414695412,194.0
한국금융지주,246,0.035646289054977305,0.06331125406048022,252.80558139135374,195.0
강원랜드,240,0.018929648143277557,0.02506380543689412,241.472197750468,196.0
일진머티리얼즈,240,0.012218619302169229,0.01782194954484397,241.34479925824195,197.0
BNK금융지주,225,0.01857515644958263,0.04190805113404732,230.24990130400454,198.0
제일기획,222,0.014636580068616019,0.022591211746753513,223.76592823254654,199.0
삼양홀딩스,216,0.014965671742738539,0.018443403674179487,216.75119009719126,200.0
NICE,213,0.014637104180453699,0.016525357675855383,213.40219799452055,201.0
현대오토에버,204,0.02209650743930961,0.046611163075670904,209.0009897498177,202.0
호텔신라,198,0.014999932432214324,0.021865534106370203,199.35938913148289,203.0
영풍,180,0.02141085329020168,0.0297500653539461,181.501058171474,204.0
